load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cvmtInstr.started,cvmtInstr.stopped,cvmtTaskInstr.started,cvmtTaskInstr.stopped,presentDesign.started,presentDesign.stopped,cvmt_key_resp.keys,cvmt_key_resp.corr,cvmt_key_resp.rt,cvmt_key_resp.duration,cvmtNoResp.started,cvmtNoResp.stopped,cvmt_key_resp2.keys,cvmt_key_resp2.corr,cvmtSampleFB.started,cvmtSampleFB.stopped,key_resp_15.keys,cvmtSampleFBFinal.started,cvmtSampleFBFinal.stopped,cvmt_final_samp_fb_key_resp.keys,cvmtTrials.thisRepN,cvmtTrials.thisTrialN,cvmtTrials.thisN,cvmtTrials.thisIndex,cvmtTrials.ran,cvmt_design,old_or_new,cvmt_key_resp2.rt,cvmt_key_resp2.duration,cvmtDelay.started,cvmtDelay.stopped,cvmt timer,engAJT_instr.started,engAJT_instr.stopped,start_ajt.keys,start_ajt.rt,start_ajt.duration,engAJT.started,engAJT.stopped,acceptability.response,acceptability.rt,engAJT_trials.thisRepN,engAJT_trials.thisTrialN,engAJT_trials.thisN,engAJT_trials.thisIndex,engAJT_trials.ran,ajt_list,list_position,condition,item,testSent,brocantoIntro.started,brocantoIntro.stopped,vocabInstr.started,vocabInstr.stopped,vocabLearnTrial.started,vocabLearnTrial.stopped,vocabLearnTrials.thisRepN,vocabLearnTrials.thisTrialN,vocabLearnTrials.thisN,vocabLearnTrials.thisIndex,vocabLearnTrials.ran,word,img,audio_vocab,version,vocabRepeat.started,vocabRepeat.stopped,vrepeat_key_resp.keys,vrepeat_key_resp.rt,vrepeat_key_resp.duration,vocabRep.thisRepN,vocabRep.thisTrialN,vocabRep.thisN,vocabRep.thisIndex,vocabRep.ran,vocabTestInstr.started,vocabTestInstr.stopped,vocabTest.started,vocabTest.stopped,vtest_key_resp.keys,vtest_key_resp.rt,vtest_key_resp.duration,vocabTest_fb.started,vocabTest_fb.stopped,too_fast_punish.thisRepN,too_fast_punish.thisTrialN,too_fast_punish.thisN,too_fast_punish.thisIndex,too_fast_punish.ran,vocabTestTrials.thisRepN,vocabTestTrials.thisTrialN,vocabTestTrials.thisN,vocabTestTrials.thisIndex,vocabTestTrials.ran,vocabEval.started,vocabEval.stopped,v_phase_end.keys,v_phase_end.rt,v_phase_end.duration,vocabPhase.thisRepN,vocabPhase.thisTrialN,vocabPhase.thisN,vocabPhase.thisIndex,vocabPhase.ran,sentLearnInstr.started,sentLearnInstr.stopped,sentenceLearnTrial.started,sentenceLearnTrial.stopped,sentLearnTrials.thisRepN,sentLearnTrials.thisTrialN,sentLearnTrials.thisN,sentLearnTrials.thisIndex,sentLearnTrials.ran,sentence,audio_sent,attentionCheck.started,attentionCheck.stopped,attn_chk_key_resp.keys,attn_chk_key_resp.corr,attn_chk_key_resp.rt,attn_chk_key_resp.duration,sentPraxInstr.started,sentPraxInstr.stopped,sentPraxC_instr.started,sentPraxC_instr.stopped,sentPraxC_pres.started,sentPraxC_pres.stopped,sentPraxC_res.started,sentPraxC_res.stopped,sentPrax_C_resp.keys,sentPrax_C_resp.corr,sentPrax_C_resp.rt,sentPrax_C_resp.duration,sentPraxC_fb.started,sentPraxC_fb.stopped,too_fast_punish2.thisRepN,too_fast_punish2.thisTrialN,too_fast_punish2.thisN,too_fast_punish2.thisIndex,too_fast_punish2.ran,sentPraxC_trials.thisRepN,sentPraxC_trials.thisTrialN,sentPraxC_trials.thisN,sentPraxC_trials.thisIndex,sentPraxC_trials.ran,session,list,target_img,audio_sentPrax,wordbank,foils,sentPraxP_instr.started,sentPraxP_instr.stopped,sentPraxP_pres.started,sentPraxP_pres.stopped,sentPraxP_trial.started,sentPraxP_resp,sentPraxP_rts,sentPraxP_trial.stopped,sentPrax_P_key_resp.keys,sentPrax_P_key_resp.rt,sentPrax_P_key_resp.duration,sentPraxP_fb.started,sentPraxP_fb.stopped,too_fast_punish3.thisRepN,too_fast_punish3.thisTrialN,too_fast_punish3.thisN,too_fast_punish3.thisIndex,too_fast_punish3.ran,sentPraxP_trials.thisRepN,sentPraxP_trials.thisTrialN,sentPraxP_trials.thisN,sentPraxP_trials.thisIndex,sentPraxP_trials.ran,postSess_qs.started,postSess_qs.stopped,learning.response,learning.rt,motivation.response,motivation.rt,attention.response,attention.rt,cvmtDelayTest.started,cvmtDelayTest.stopped,delay_key_resp.keys,delay_key_resp.corr,delay_key_resp.rt,delay_key_resp.duration,delayTrials.thisRepN,delayTrials.thisTrialN,delayTrials.thisN,delayTrials.thisIndex,delayTrials.ran,delay_design,delay_ans,cvmtVisDisc.started,cvmtVisDisc.stopped,vis_disc_key_resp.keys,vis_disc_key_resp.corr,vis_disc_key_resp.rt,vis_disc_key_resp.duration
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466.6478,2468.9366,2469.078,2471.4463,2471.4465,2475.4027,n,1,3.8256,,2475.4217,2476.4161,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,vklin lu vode lu pleck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,klin lu vode lu pleck,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,2,brocanto/stims/img/sentence81.png,brocanto/stims/audio/klin_lu_vode_lu_pleck_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476.417,2478.9094,2478.9096,2479.9897,n,1,0.9643,,2479.9906,2480.9868,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,vlu vode noyka li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu vode noyka li,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,2,brocanto/stims/img/sentence32.png,brocanto/stims/audio/lu_vode_noyka_li_1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480.9873,2483.4804,2483.4804,2485.492,k,1,1.8812,,2485.493,2486.4888,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,vyab lu vode lu pleck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yab lu vode lu pleck,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,1,2,brocanto/stims/img/sentence123.png,brocanto/stims/audio/yab_lu_vode_lu_pleck_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2486.4894,2488.9821,2488.9823,2491.3424,x,1,2.2459,,2491.3432,2492.3392,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,vlu troise yab li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu troise yab li,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,1,2,brocanto/stims/img/sentence111.png,brocanto/stims/audio/lu_troise_yab_li_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492.3396,2494.8324,2494.8326,2496.046,k,1,1.104,,2496.0471,2497.0433,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,vlu neimo noyka li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu neimo noyka li,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,1,2,brocanto/stims/img/sentence34.png,brocanto/stims/audio/lu_neimo_noyka_li_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2497.0444,2499.5368,2499.5371,2503.8751,x,1,4.2053,,2503.8938,2504.8775,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,vpraz lu blom lu troise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praz lu blom lu troise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,1,2,brocanto/stims/img/sentence2.png,brocanto/stims/audio/praz_lu_blom_lu_troise_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2504.8784,2507.3876,2507.3878,2509.8431,k,1,2.3348,,2509.8442,2510.8393,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,vzayma lu blom lu troise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zayma lu blom lu troise,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,1,2,brocanto/stims/img/sentence38.png,brocanto/stims/audio/zayma_lu_blom_lu_troise_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510.8402,2513.3327,2513.333,2514.248,x,1,0.7983,,2514.2493,2515.2446,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,vlu troise nim li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu troise nim li,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,1,2,brocanto/stims/img/sentence105.png,brocanto/stims/audio/lu_troise_nim_li_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515.2457,2517.7376,2517.7378,2519.6651,n,1,1.7973,,2519.666,2520.6623,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,vpraz lu vode lu pleck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praz lu vode lu pleck,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,1,2,brocanto/stims/img/sentence9.png,brocanto/stims/audio/praz_lu_vode_lu_pleck_1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520.6629,2523.1555,2523.1556,2528.0265,n,1,4.7604,,2528.0452,2529.0394,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,vlu blom nim li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu blom nim li,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,1,2,brocanto/stims/img/sentence103.png,brocanto/stims/audio/lu_blom_nim_li_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529.0404,2531.5333,2531.5337,2534.0603,a,1,2.3886,,2534.0614,2535.0571,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,vpraz lu pleck lu neimo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praz lu pleck lu neimo,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,1,2,brocanto/stims/img/sentence24.png,brocanto/stims/audio/praz_lu_pleck_lu_neimo_1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535.0579,2537.5496,2537.5498,2538.7187,a,1,1.0644,,2538.7195,2539.7099,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,vlu neimo yab li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu neimo yab li,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,1,2,brocanto/stims/img/sentence112.png,brocanto/stims/audio/lu_neimo_yab_li_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.7113,2542.2042,2542.2045,2543.467,a,1,1.1318,,2543.4681,2544.4642,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,vlu neep noyka li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu neep noyka li,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,1,2,brocanto/stims/img/sentence36.png,brocanto/stims/audio/lu_neep_noyka_li_1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.4647,2546.9621,2546.9622,2548.0886,k,1,1.0011,,2548.0899,2549.0847,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,vlu neimo nim li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu neimo nim li,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,1,2,brocanto/stims/img/sentence106.png,brocanto/stims/audio/lu_neimo_nim_li_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2549.0861,2551.5789,2551.579,2553.3906,a,1,1.6829,,2553.3921,2554.3878,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,vyab lu neep lu blom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yab lu neep lu blom,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,1,2,brocanto/stims/img/sentence140.png,brocanto/stims/audio/yab_lu_neep_lu_blom_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.3891,2556.8804,2556.8807,2562.2389,n,1,5.2369,,2562.2568,2563.2463,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,vlu blom yab li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu blom yab li,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,1,2,brocanto/stims/img/sentence109.png,brocanto/stims/audio/lu_blom_yab_li_2.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563.2469,2565.7395,2565.7397,2568.3824,a,1,2.5168,,2568.4011,2569.4004,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transitive,,,,,,,,,,,,,,,,,vzayma lu neimo lu vode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zayma lu neimo lu vode,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,1,2,brocanto/stims/img/sentence53.png,brocanto/stims/audio/zayma_lu_neimo_lu_vode_1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.401,2571.8937,2571.8939,2574.7816,n,1,2.7607,,2574.8007,2575.8001,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intransitive,,,,,,,,,,,,,,,,,vlu pleck gop li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu pleck gop li,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,1,2,brocanto/stims/img/sentence71.png,brocanto/stims/audio/lu_pleck_gop_li_1.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108000,105,1,2024-04-05_16h56.51.209,Memory and Syntax,2023.2.3,Win32,59.17159763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2575.8008,2578.2888,2578.2894,2580.4671,a,1,2.0336,,2580.4688,2581.4629,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
