load.started,load.stopped,Sona ID,Participant ID,Session,date,expName,psychopyVersion,OS,frameRate,cspan_instr.started,cspan_instr.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,show_letters.started,show_letters.stopped,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,next_letter.ran,recall.started,simple_recall,recall.stopped,simple_recall_corr,simple_recall_corrkeys,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_level.ran,instructions_processing_cspan.started,instructions_processing_cspan.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,trials_processing.started,digit_answer,trials_processing.stopped,RT_list,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,cspan_feedback.started,cspan_feedback.stopped,opspan_trials.thisRepN,opspan_trials.thisTrialN,opspan_trials.thisN,opspan_trials.thisIndex,opspan_trials.ran,Task,Trial,Problem,Operation_answer,final_feedback.started,processing_score,sumRT,meanRT,sumdiff,sd,RT,final_feedback.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,instructions_complex_prac.started,instructions_complex_prac.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trials_processing_prac.started,trials_processing_prac.stopped,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,key_resp_11.duration,feedback_quick.started,operation_correct,feedback_quick.stopped,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,repeat_if_wrong_prac.ran,show_letters_prac.started,show_letters_prac.stopped,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,span_size_prac.ran,recall_prac.started,complex_recall_prac,recall_prac.stopped,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,feedback_2.started,feedback_2.stopped,complex_prac_corr,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_recall_prac.ran,instructions_complex.started,instructions_complex.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,trials_processing_2.started,trials_processing_2.stopped,key_resp_12.keys,key_resp_12.corr,key_resp_12.rt,key_resp_12.duration,feedback_quick_2.started,feedback_quick_2.stopped,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,repeat_if_wrong.ran,show_letters_2.started,show_letters_2.stopped,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,span_size.ran,recall_2.started,recall_2.stopped,complex_recall_corr,complex_recall_corrkeys,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,key_resp_13.duration,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_recall.ran,cspan_finished.started,cspan_finished.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,brocantoIntro.started,brocantoIntro.stopped,vocabInstr.started,vocabInstr.stopped,vocabLearnTrial.started,vocabLearnTrial.stopped,vocabLearnTrials.thisRepN,vocabLearnTrials.thisTrialN,vocabLearnTrials.thisN,vocabLearnTrials.thisIndex,vocabLearnTrials.ran,word,img,audio_vocab,version,vocabRepeat.started,vocabRepeat.stopped,vrepeat_key_resp.keys,vrepeat_key_resp.rt,vrepeat_key_resp.duration,vocabRep.thisRepN,vocabRep.thisTrialN,vocabRep.thisN,vocabRep.thisIndex,vocabRep.ran,vocabTestInstr.started,vocabTestInstr.stopped,vocabTest.started,vocabTest.stopped,vtest_key_resp.keys,vtest_key_resp.rt,vtest_key_resp.duration,vocabTest_fb.started,vocabTest_fb.stopped,too_fast_punish.thisRepN,too_fast_punish.thisTrialN,too_fast_punish.thisN,too_fast_punish.thisIndex,too_fast_punish.ran,vocabTestTrials.thisRepN,vocabTestTrials.thisTrialN,vocabTestTrials.thisN,vocabTestTrials.thisIndex,vocabTestTrials.ran,vocabEval.started,vocabEval.stopped,v_phase_end.keys,v_phase_end.rt,v_phase_end.duration,vocabPhase.thisRepN,vocabPhase.thisTrialN,vocabPhase.thisN,vocabPhase.thisIndex,vocabPhase.ran,sentLearnInstr.started,sentLearnInstr.stopped,sentenceLearnTrial.started,sentenceLearnTrial.stopped,sentLearnTrials.thisRepN,sentLearnTrials.thisTrialN,sentLearnTrials.thisN,sentLearnTrials.thisIndex,sentLearnTrials.ran,sentence,audio_sent,attentionCheck.started,attentionCheck.stopped,attn_chk_key_resp.keys,attn_chk_key_resp.corr,attn_chk_key_resp.rt,attn_chk_key_resp.duration,sentPraxInstr.started,sentPraxInstr.stopped,sentPraxC_instr.started,sentPraxC_instr.stopped,sentPraxC_pres.started,sentPraxC_pres.stopped,sentPraxC_res.started,sentPraxC_res.stopped,sentPrax_C_resp.keys,sentPrax_C_resp.corr,sentPrax_C_resp.rt,sentPrax_C_resp.duration,sentPraxC_fb.started,sentPraxC_fb.stopped,too_fast_punish2.thisRepN,too_fast_punish2.thisTrialN,too_fast_punish2.thisN,too_fast_punish2.thisIndex,too_fast_punish2.ran,sentPraxC_trials.thisRepN,sentPraxC_trials.thisTrialN,sentPraxC_trials.thisN,sentPraxC_trials.thisIndex,sentPraxC_trials.ran,session,list,condition,target_img,audio_sentPrax,wordbank,foils,sentPraxP_instr.started,sentPraxP_instr.stopped,sentPraxP_pres.started,sentPraxP_pres.stopped,sentPraxP_trial.started,sentPraxP_resp,sentPraxP_rts,sentPraxP_trial.stopped,sentPrax_P_key_resp.keys,sentPrax_P_key_resp.rt,sentPrax_P_key_resp.duration,sentPraxP_fb.started,sentPraxP_fb.stopped,too_fast_punish3.thisRepN,too_fast_punish3.thisTrialN,too_fast_punish3.thisN,too_fast_punish3.thisIndex,too_fast_punish3.ran,sentPraxP_trials.thisRepN,sentPraxP_trials.thisTrialN,sentPraxP_trials.thisN,sentPraxP_trials.thisIndex,sentPraxP_trials.ran,postSess_qs.started,postSess_qs.stopped,learning.response,learning.rt,motivation.response,motivation.rt,attention.response,attention.rt
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yab lu neimo lu vode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,transitive,brocanto/stims/img/sentence131.png,brocanto/stims/audio/yab_lu_neimo_lu_vode_2.,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3093.0387,3095.5312,3095.5313,klin lu neimo lu vode,[],3099.7727,"[""k"",""l"",""i"",""n"",""space"",""l"",""u"",""space"",""n"",""e"",""i"",""m"",""o"",""space"",""l"",""u"",""space"",""v"",""o"",""d"",""e"",""return""]","[0.33420000004798567,0.43310000002384186,0.6511000000241438,0.7074999999999818,0.8195000000000618,0.9894000000954293,1.0987000000477565,1.3034000000957349,2.352800000071511,2.4591000000241365,2.5323000000717,2.6431000000238782,2.777700000047844,2.9312000000477383,3.3069000000955384,3.3845000000001164,3.5406000000239146,3.7450000000003456,3.856800000071871,3.9239000000957276,4.089400000095338,4.220900000095753]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",3099.7801,3100.7831,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,klin lu neimo lu vode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,transitive,brocanto/stims/img/sentence89.png,brocanto/stims/audio/klin_lu_neimo_lu_vode_1.,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100.7841,3103.2762,3103.2764,lu troise yab li,[],3107.9976,"[""u"",""space"",""left"",""left"",""l"",""u"",""space"",""t"",""r"",""o"",""i"",""s"",""e"",""space"",""y"",""a"",""b"",""space"",""l"",""i"",""return""]","[1.347199999928307,1.5278999999759435,2.3108999999758453,2.4261999999284853,2.7968999999761763,2.941799999952309,3.049199999928078,3.116799999952036,3.1788999999757834,3.2904999999996107,3.3251999999283726,3.4992999999522,3.546799999952327,3.67379999995228,3.8727999999518943,3.9452999999521126,4.058799999952043,4.162899999976162,4.322399999975914,4.394999999999982,4.689600000023802]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",3108.0049,3108.9944,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu troise yab li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,intransitive,brocanto/stims/img/sentence111.png,brocanto/stims/audio/lu_troise_yab_li_2.,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3108.9954,3111.487,3111.4871,zayma lu troise lu neep,[],3114.7475,"[""z"",""a"",""y"",""m"",""a"",""space"",""l"",""u"",""space"",""t"",""r"",""o"",""i"",""s"",""e"",""space"",""l"",""u"",""space"",""n"",""e"",""e"",""p"",""return""]","[0.2927999999524218,0.4986999999287036,0.6150000000002365,0.8316000000236272,0.9316999999286963,1.0142999999525273,1.318399999976009,1.6127999999521307,1.7127999999524945,1.784299999952509,1.862600000024031,1.9594999999999345,2.0210000000001855,2.166699999928369,2.2343999999761763,2.2952999999524764,2.4160000000001673,2.50560000002406,2.5926000000240492,2.6968999999762673,2.780299999952149,2.916299999952116,3.0256999999282925,3.239199999928587]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",3114.7481,3115.7426,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zayma lu troise lu neep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,transitive,brocanto/stims/img/sentence51.png,brocanto/stims/audio/zayma_lu_troise_lu_neep_2.,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3115.7437,3118.2406,3118.2406,zayma lu blom lu troise,[],3123.2885,"[""z"",""a"",""y"",""m"",""a"",""space"",""l"",""u"",""space"",""b"",""l"",""o"",""m"",""space"",""l"",""u"",""space"",""t"",""r"",""o"",""i"",""s"",""e"",""return""]","[0.46610000002374363,0.6320000000000618,0.7143000000714892,0.931999999999789,1.014100000023518,1.0977000000475527,1.2354999999997744,1.357700000047771,1.5299999999997453,3.5061000000237073,3.7106000000235326,3.8737000000473927,3.940200000047753,4.056100000023889,4.165100000023813,4.255800000071304,4.314899999976205,4.387600000023667,4.4699999999998,4.530300000071293,4.570200000047407,4.721000000000004,4.813899999976002,5.024499999999989]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",3123.295,3124.2862,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zayma lu blom lu troise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,transitive,brocanto/stims/img/sentence38.png,brocanto/stims/audio/zayma_lu_blom_lu_troise_2.,,,,,,,,,,,,,,,,,,,,,0,20,20,20,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3124.2869,3126.7796,3126.7798,praz lu blom lu troise,[],3130.3354,"[""p"",""r"",""a"",""z"",""space"",""l"",""u"",""space"",""b"",""l"",""o"",""m"",""space"",""l"",""u"",""space"",""t"",""r"",""o"",""i"",""s"",""e"",""return""]","[0.3157000000478547,0.40970000004790563,0.4982999999524509,0.7318999999761218,0.8968999999760854,1.0968999999763582,1.229299999952218,1.37989999997626,1.7617000000477674,1.8566000000237182,2.0462000000479748,2.119700000047942,2.24350000000004,2.420799999952578,2.514100000023973,2.665799999952469,2.841899999976249,2.9268999999762855,3.0585000000000946,3.1343999999762673,3.277100000023893,3.3522999999522654,3.5289999999999964]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",3130.3414,3131.3324,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praz lu blom lu troise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,transitive,brocanto/stims/img/sentence2.png,brocanto/stims/audio/praz_lu_blom_lu_troise_2.,,,,,,,,,,,,,,,,,,,,,0,21,21,21,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3131.3328,3133.8261,3133.8261,lu blom gop li,[],3137.2331,"[""l"",""u"",""space"",""b"",""l"",""o"",""m"",""space"",""g"",""o"",""p"",""space"",""l"",""i"",""return""]","[0.8137999999521526,0.9111999999281579,1.1127999999521307,1.3956999999281834,1.5137999999519707,1.6832999999519416,1.7918999999760672,1.9919999999997344,2.712299999951938,2.8561999999283216,2.95699999999988,3.0457999999521235,3.1761999999284853,3.2561000000237073,3.3974999999995816]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",3137.2403,3138.2309,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu blom gop li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,intransitive,brocanto/stims/img/sentence67.png,brocanto/stims/audio/lu_blom_gop_li_1.,,,,,,,,,,,,,,,,,,,,,0,22,22,22,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3138.2312,3140.724,3140.724,praz lu pleck lu neimo,[],3145.3115,"[""p"",""r"",""a"",""z"",""space"",""l"",""u"",""space"",""p"",""l"",""e"",""c"",""k"",""space"",""l"",""u"",""n"",""left"",""space"",""n"",""e"",""i"",""m"",""o"",""return""]","[0.33989999997584164,0.4237000000475746,0.5231000000235326,0.7242000000474036,0.8556000000239692,1.015200000047571,1.1128999999759799,1.2121000000238382,1.4803000000715656,1.5464999999999236,1.6271000000238018,1.7388999999761836,1.8220000000001164,1.9445000000000618,2.04530000007162,2.1230000000000473,2.320100000023558,3.068399999976009,3.2678000000714746,3.432700000047589,3.5163999999758744,3.6075000000000728,3.699399999975867,3.83039999997618,4.566700000047604]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",3145.3187,3146.3089,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,praz lu pleck lu neimo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,transitive,brocanto/stims/img/sentence24.png,brocanto/stims/audio/praz_lu_pleck_lu_neimo_1.,,,,,,,,,,,,,,,,,,,,,0,23,23,23,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3146.3094,3148.8023,3148.8023,lu blom yab li,[],3157.0463,"[""l"",""u"",""space"",""b"",""l"",""o"",""m"",""space"",""y"",""a"",""b"",""space"",""l"",""i"",""return""]","[5.963999999999942,6.0470000000000255,6.149299999952291,6.395500000000084,6.635399999976016,6.798499999999876,6.876100000023598,7.008699999928467,7.2143999999761945,7.6095000000000255,7.716299999952298,7.830799999952433,7.960899999975936,8.030299999952149,8.225799999952415]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",3157.0541,3158.0434,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu blom yab li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,intransitive,brocanto/stims/img/sentence109.png,brocanto/stims/audio/lu_blom_yab_li_2.,,,,,,,,,,,,,,,,,,,,,0,24,24,24,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3158.0439,3160.5368,3160.5368,lu neimo noyka li,[],3163.0129,"[""l"",""u"",""space"",""n"",""e"",""i"",""m"",""o"",""space"",""n"",""o"",""y"",""k"",""a"",""space"",""l"",""i"",""return""]","[0.3192999999523636,0.4251000000235763,0.5578999999761436,0.6446000000237291,0.7582000000475091,0.8456000000237509,0.9757999999524145,1.1080000000001746,1.1917000000476037,1.2927999999524218,1.4258999999760817,1.5075000000001637,1.625999999999749,1.7232000000476546,1.8733999999763,2.205899999976282,2.2533999999759544,2.4523999999760235]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",3163.0135,3164.0103,0,0,0,0,1,,,,,,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lu neimo noyka li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,intransitive,brocanto/stims/img/sentence34.png,brocanto/stims/audio/lu_neimo_noyka_li_2.,,,,,,,,,,,,,,,,,,,,,0,25,25,25,1,,,,,,,,
,,108000,105,3,2024-04-09_19h22.31.350,Memory and Syntax,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3164.0106,3166.5036,3166.5036,lu pleck yab li,[],3169.7946,"[""l"",""u"",""space"",""p"",""l"",""e"",""c"",""k"",""space"",""y"",""a"",""b"",""space"",""l"",""i"",""return""]","[0.5709999999999127,0.6816000000235363,0.8291000000235726,1.3912999999520252,1.4501000000236672,1.5503999999759799,1.6657999999520143,1.774899999975787,1.931399999975838,2.172699999928227,2.2717999999522362,2.332600000023831,2.4926999999283908,2.6463999999759835,2.746600000023591,3.269399999976031]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",3169.8024,3170.7917,0,0,0,0,1,,,,,,,,,,,,,
